repo,sha,date,author,at_snapshot,subject
pandas,3dd2d86058d756ba2ed9549a47bc40231127b587,2026-08-10 11:34:45 -0700,jbrockmendel,False,BUG: tz_localize silently wrapped int64 when the UTC value was out of range (GH#65733) (#66698)
pandas,67d73aeaa6516ae23c2bb270106c5de918e7a7fd,2026-08-10 11:35:12 -0700,jbrockmendel,False,BUG: plot.scatter raised for datetime columns (#66700)
pandas,0fd13e8b9f12c51739291b611e1a9190f1440757,2026-08-10 12:39:25 -0700,jbrockmendel,False,BUG: parallel read_csv repeated a ParserWarning once per chunk (GH#66259) (#66705)
pandas,2d49902023333c940458cfe9eecf585475c9a2be,2026-08-10 13:16:55 -0700,jbrockmendel,False,BUG: str.contains/count on pyarrow strings mishandled regex \Z (GH#63705) (#66707)
pandas,08059157957f986292c0f6261e37f34044d74055,2026-08-10 13:17:51 -0700,jbrockmendel,False,BUG: str.find raised ArrowInvalid for pyarrow strings with null-only chunks (GH#64123) (#66706)
pandas,ea7ceaae5d529cc8043cf3eb55a53ba42f1b87ed,2026-08-10 15:13:10 -0700,jbrockmendel,False,BUG: plotting timezone-aware data labelled the axis in UTC (#66701)
pandas,c7883d370e04985fe849f664debf7f50f8089c23,2026-08-10 15:13:42 -0700,jbrockmendel,False,BUG: replace with list/dict left blocks untracked by copy-on-write (GH#58966) (#66712)
pandas,547c3353dd6cf98d760821744feeb9e10b6f82c9,2026-08-10 15:14:01 -0700,jbrockmendel,False,BUG: to_timedelta mis-scaled strings and raised on unit-ful NaT (GH#63196) (#66711)
pandas,6029136003e9bf58b87f09cd6a5423192905009d,2026-08-10 15:14:42 -0700,jbrockmendel,False,"BUG: parallel read_csv raised on huge ints with dtype_backend=""pyarrow"" (GH#66259) (#66710)"
pandas,c1d5cbf8210bf46b2032b45e4eab8baedf6c04d3,2026-08-10 15:21:32 -0700,jbrockmendel,False,"BUG: to_json(date_format=""epoch"") ignored date_unit for datetime-likes behind another dtype (GH#66709) (#66713)"
pandas,ce55183f1a5f1c79fb92d8ac2357a1b403f86463,2026-08-11 08:46:01 -0700,jbrockmendel,False,BUG: Series.str.match raised for regex flags other than re.IGNORECASE (GH#63108) (#66716)
pandas,a96a201bc3ecb03c15abf6b7155d1a1ab961205e,2026-08-11 08:46:25 -0700,jbrockmendel,False,BUG: parallel read_csv kept NA tokens literal where serial masked them (GH#66259) (#66714)
pandas,99fc41da30855dc942c1a728f9670363d255498e,2026-08-11 09:08:26 -0700,jbrockmendel,False,BUG: parallel read_csv could leave the file mapped when it raised (GH-66259) (#66715)
pandas,3b7651241d4da534b3559b60ef128e1c34f54116,2026-08-11 12:21:36 -0700,jbrockmendel,False,"BUG: stata mixed-tz object dates and version-error enumeration (GH#64556, GH#63082) (#66726)"
pandas,97549ec175486245276cfadfaa09811cabd069a9,2026-08-11 19:18:31 -0700,jbrockmendel,False,TST: cover the NaT-sentinel and non-tz-rule branches of the nonexistent shift (GH#66697) (#66727)
pandas,f040cfd389619846a630107e1953e334f10b04ea,2026-08-13 15:41:29 -0700,jbrockmendel,False,BUG: UTC to local conversion wrapped int64 silently (GH#66550) (#66753)
pandas,89b168165d1b12cfc49c038c1a2f9aa68a8c0c0d,2026-08-14 15:20:31 -0700,jbrockmendel,False,BUG: MultiIndex.get_locs regressions in the vectorized list-like path (GH#64807) (#66717)
pandas,518f2a3cb9504555b40c1d5aaab4690245a7d265,2026-08-14 15:22:19 -0700,jbrockmendel,False,DOC: require human-written comments and specific AI disclosure (#66767)
pandas,f9204c7f720ae2ac6b235c4ac959db285decda69,2026-08-15 11:30:09 -0700,jbrockmendel,False,TST: repair vacuous read_csv parallel-read regression guards (#66752)
pandas,7188e5ed04be1475619cee8f67079d1c30705050,2026-08-15 14:23:55 -0700,jbrockmendel,False,BUG: isin gave false matches above 2**53 across mixed numeric dtypes (#66794)
pandas,9f9b3dfbc0e721569bf80963786281e0ed0bb8e1,2026-08-15 14:24:35 -0700,jbrockmendel,False,BUG: ArrowDtype str methods raised for regex flags and compiled patterns (GH#66348) (#66792)
pandas,5d996b539996defb0e2a43aac6beb516f3fd89c4,2026-08-15 14:24:59 -0700,jbrockmendel,False,BUG: convert_dtypes raising OverflowError for out-of-int64-range integers (#66791)
pandas,96b3ea45912032b20954857b9a690b9043f78372,2026-08-15 14:25:25 -0700,jbrockmendel,False,BUG: read_csv(sep=None) raised TypeError instead of falling back to the python engine (GH#66639) (#66790)
pandas,95817db6a8f309b573450e03c16648541883e362,2026-08-15 14:26:15 -0700,jbrockmendel,False,BUG: secondary_y hid the primary y-axis over collection-drawn data (#66789)
pandas,0040b96657e6cdd66492de50afdf788a478bc395,2026-08-15 14:27:46 -0700,jbrockmendel,False,PERF: single-pass string conversion in read_csv's pyarrow fast path (#66756)
pandas,14350fa162178a10d91ae90c46c4d6bc7dead1bc,2026-08-15 18:04:47 -0700,jbrockmendel,False,BUG: remaining ujson_dumps segfaults from unchecked C-API returns (GH#66356) (#66797)
pandas,e443dab23d03b409f5fac3a9279aba7849538ee9,2026-08-15 18:05:14 -0700,jbrockmendel,False,BUG: to_json wrapped unsigned numpy scalars above int64 max (GH#66142) (#66796)
pandas,4c6a78448cecd77e004bd2af7c20b6a245c40c07,2026-08-16 10:58:37 -0700,jbrockmendel,False,CI: fix UBSan suppressions silently going inert with meson 1.12.0 (#66805)
pandas,03f18af8602ec79795bcd611f8e2e32ead43b1a0,2026-08-17 11:07:48 -0700,jbrockmendel,False,PERF: enable parallel read_csv by default on Windows (#66751)
pandas,61d547dd90259e6d7db5b966530a3746d2c38d20,2026-08-18 09:44:26 -0700,jbrockmendel,False,BUG: reject SAS7BDAT files that redefine their layout partway through (GH#47339) (#66812)
pandas,a48406b9d93aeba165f91cd75a2d30d2069e68ea,2026-08-18 11:03:54 -0700,jbrockmendel,False,TST: remove pyarrow version gates left dead by the 16.0 minimum bump (#66838)
pandas,5c74f126aa1e31b03cb971f85988453c59005320,2026-08-18 11:07:58 -0700,jbrockmendel,False,DOC: Remove See Also entries pointing at non-existent methods (#66839)
pandas,5929ccb321ddae1d7570b95dd736b7c529e88774,2026-08-18 11:09:56 -0700,jbrockmendel,False,BUG: Period silently returned the 1970 epoch on ordinal overflow (#66829)
pandas,0cccc8f2cebb20093e109179b593f87e43db393d,2026-08-18 11:14:09 -0700,jbrockmendel,False,"BUG: to_timedelta float branch ignores errors=""coerce"" (#66823)"
pandas,112785e86871dd85641a01d71917257344ac9ff8,2026-08-18 11:16:33 -0700,jbrockmendel,False,BUG: bare DateOffset(n) leaves stale pytz offset near DST transition (GH#61862) (#66815)
pandas,01dcce6272a05467ef8f3c31494c78824629490c,2026-08-18 11:23:27 -0700,jbrockmendel,False,BUG: quarter and year offsets wrapped the shift amount (GH#66549) (#66826)
pandas,8c4443dd06db0441a27cd6c747e4af942e6ffff6,2026-08-18 13:29:42 -0700,jbrockmendel,False,BUG: int64 ndarray input to PeriodArray read as a literal calendar year (#66830)
pandas,5c3f8899f9bc2c65d3be6021a126e3650abdd5b8,2026-08-18 13:31:20 -0700,jbrockmendel,False,BUG: read_sas silently read an out-of-range SAS date as NaT (GH#47339) (#66814)
pandas,5b2c682323ea28aaf6bed99c9231aac134e49b30,2026-08-18 13:31:53 -0700,jbrockmendel,False,BUG: bare DateOffset(n) an hour off near DST on the scalar path (GH#61862) (#66816)
pandas,45f90bbc8e128a5de200042869a14f191b5f4aeb,2026-08-20 14:47:48 -0700,jbrockmendel,False,ENH: to_time support a space before AM/PM (GH#18793) (#66842)
pandas,8319ed334172a100f7f560a7f5511125e56feecc,2026-08-20 14:48:42 -0700,jbrockmendel,False,DEPR: None inside the include/exclude list-like in select_dtypes (GH#28943) (#66879)
pandas,6c0ceb0eddfe9d6cb8c6a7c6679b2cbfc811b825,2026-08-20 14:50:39 -0700,jbrockmendel,False,DEPR: Index.fillna casting deprecation missed ExtensionArray dtypes (GH#25288) (#66854)
pandas,bcd74fb154fc332778f4dc4bc37131855a98afe9,2026-08-21 14:18:44 -0700,jbrockmendel,False,BUG: Timedelta silently ignored AM/PM in strings (GH#18793) (#66841)
pandas,ba37833b5b98d4b22da41a0ecf7d0cca1039748b,2026-08-22 14:39:38 -0700,jbrockmendel,False,"BUG: read_csv silently mis-parsing sep=""\r"" (GH#43528) (#66896)"
pandas,bc7c68a44b71b85991949c0cafe671d3858b6395,2026-08-22 14:43:04 -0700,jbrockmendel,False,BUG: read_csv ignored encoding for binary buffers without a mode (GH#52252) (#66914)
pandas,634b361f680ac7f4c6f2e446de33a89fbbf70504,2026-08-22 14:48:27 -0700,jbrockmendel,False,BUG: tm.assert_* raised TypeError comparing zero-dim duck-array scalars (GH#45240) (#66913)
pandas,54f0938e30bb5491cb16a314b17e60522d2de9ee,2026-08-22 14:49:32 -0700,jbrockmendel,False,BUG: file handle left open when get_handle raises (GH#58131) (#66887)
pandas,1a7a279c4c2f55bfd0545fa056c00bed24e0d76a,2026-08-22 14:51:27 -0700,jbrockmendel,False,TST: don't generate imaginary local times in offsets property test (GH#60205) (#66894)
pandas,571edd4e15a67b74e955f63b2baeb1a8ae78bd2b,2026-08-22 14:55:14 -0700,jbrockmendel,False,DOC: startingMonth is the ending month for the *End quarter/half-year offsets (#66911)
pandas,794377672cf011163dad28a68db121dff3f63d94,2026-08-22 14:59:45 -0700,jbrockmendel,False,TST: tz preserved when plotting tz-aware column on the y-axis (GH#26676) (#66923)
pandas,ae872a9b8d81c2424b65cf1ff60f87715a01caf7,2026-08-22 15:00:12 -0700,jbrockmendel,False,BUG: mixed-frequency plotting of business-day data raises TypeError (#66824)
pandas,5bca6fdac739ee57d872920637dfe9488c790608,2026-08-22 15:02:28 -0700,jbrockmendel,False,PERF: avoid redundant cond preparation in NDFrame._where (GH#51547) (#66910)
pandas,01e92948692effe53dfbba2eed6ee3cf694261ac,2026-08-22 15:04:15 -0700,jbrockmendel,False,PERF: reduce memory reserved during numeric inference (GH#35051) (#66918)
pandas,b23cff0ef292eaeb164f67a3044864c189bb583d,2026-08-22 15:07:39 -0700,jbrockmendel,False,BUG: read_csv read a legitimate int64-min / uint64-max value as missing (#66855)
pandas,66d98e5d527ed7beb50feaa85a6d222938dd713d,2026-08-22 15:10:16 -0700,jbrockmendel,False,ENH: clearer error for duplicate MultiIndex level values (GH#19432) (#66878)
pandas,db12163988ce45b88f8a2528491690af6ce55b27,2026-08-22 18:50:46 -0700,jbrockmendel,False,BLD: avoid Cython 3.3.0 -Warray-bounds build failure (#66943)
pandas,4d34caedeb515aa00899fc58fccf6133a30255df,2026-08-22 19:55:25 -0700,jbrockmendel,False,BUG: assert_* first-diff line did not quote strings (GH#37488) (#66882)
pandas,f290aac8897a7732ab6a2feb9efa74949735ab65,2026-08-22 19:57:04 -0700,jbrockmendel,False,BUG: read_csv chunk-boundary field-count errors with the C engine (GH#40587) (#66944)
pandas,73ec06dfb2ac95b19f7920d581d1050bf3861217,2026-08-22 20:28:31 -0700,jbrockmendel,False,TST: restore cartesian product in test_union_different_types (GH#46144) (#66895)
pandas,e2094b0201eba11cfd1bcc548d56979a4ffa9412,2026-08-23 07:48:18 -0700,jbrockmendel,False,TST: fix and test tm.shares_memory (GH#55372) (#66930)
pandas,427b08ac93852e4574e6b9ca4a54d9e5f46b27fc,2026-08-23 07:50:00 -0700,jbrockmendel,False,BUG: read_csv sep engine fallback used the filesystem encoding (GH#46456) (#66957)
pandas,b20c76ce802ef77ae7a089154b679f6964b0bcb7,2026-08-23 07:51:04 -0700,jbrockmendel,False,TST: remove obsolete pytest.mark.filterwarnings marks (#66897)
pandas,f08f1cc72df6aaff3bc057ae2f6eed21816d6424,2026-08-23 11:22:34 -0700,jbrockmendel,False,BUG: Series constructor RecursionError with dict-like ExtensionDtype na_value (GH#41377) (#66954)
pandas,426801e2a2289a9951309dc7060d85577d14a0e0,2026-08-23 11:58:29 -0700,jbrockmendel,False,BUG: hash_pandas_object gave different hashes for equal float and complex values (GH#28363) (#66955)
pandas,ab882751a17481b21c702219af04d99da6e32cbd,2026-08-24 13:59:07 -0400,Harry Wu,False,CLN: move empty-array handling from bottleneck_switch into individual nanops functions (GH#18976) (#65029)
pandas,1b37b302af47880818f13c5fd69405adc9ec5c3a,2026-08-26 15:19:10 -0700,jbrockmendel,False,DEPR: deprecate lsuffix/rsuffix in DataFrame.join in favor of suffixes (#65044)
pandas,22c70ea02e8044d901c4ac1ad10960083ff476e3,2026-08-26 15:27:09 -0700,jbrockmendel,False,CLN: remove exact keyword in assert_interval_array_equal (GH#49198) (#66885)
pandas,36f9455272339ff02dbd9965366b79325edce514,2026-08-27 09:07:34 -0700,jbrockmendel,False,REF: single helper for the inf float spellings (#67015)
pandas,20a9eefed7b620a78ff40620328739de272861d3,2026-08-27 17:39:31 -0700,jbrockmendel,False,BUG: year truncated to 32 bits in the datetime field accessors (GH#66549) (#66851)
pandas,973d0af19822d4fc8bd58f986e78c533a16dbb53,2026-08-28 20:26:15 +0200,tinezivic,False,BUG: Fix deprecation warning stacklevel in option_context (GH#63235) (#65329)
pandas,4f86f278709810f97841f8e130f888146cc0a998,2026-08-29 05:07:55 -0700,jbrockmendel,False,DOC: clarify that interpolate/ffill/bfill limit only partially fills long gaps (GH#36352) (#67069)
pandas,17a1b7d3d010a34a01c377649f777deacc0f8eb2,2026-08-29 10:43:45 -0700,jbrockmendel,False,TST: un-xfail test_add_matplotlib_datetime64 (#67072)
pandas,84c0a1bd7a3ca19586c6d26414bdf8576d005c01,2026-08-29 10:46:31 -0700,jbrockmendel,False,TST: add match argument to plotting assert_produces_warning calls (#67071)
pandas,ccaa486408f48d85d8db01941c99725e02470181,2026-08-29 10:47:16 -0700,jbrockmendel,False,TST: add match argument to Pandas4Warning assert_produces_warning calls (#67073)
pandas,6c360a2374374579e4614575ef9bd2490abddc6d,2026-08-29 10:48:19 -0700,jbrockmendel,False,TST: add match argument to PerformanceWarning assert_produces_warning calls (#67070)
pandas,af290b6ae3e7b255663f46350eb5e75d32dce752,2026-08-29 10:54:00 -0700,jbrockmendel,False,BUG: business-day offsets wrong for out-of-pydatetime-range Timestamp (GH#53125) (#67036)
pandas,e34122aa1b84ce133fd973c83ecac014d15dcf01,2026-08-29 10:59:40 -0700,jbrockmendel,False,BUG: nansem ignored axis with a mask and skipna=False (GH#65373) (#67068)
pandas,013575c31c87ebe5e062d327330e5b3d70cd9f6b,2026-08-29 11:55:01 -0700,jbrockmendel,False,TST: add match argument to eval/query assert_produces_warning calls (#67270)
pandas,575d1a54e8b75c0d0d848cc01560d4257576955b,2026-08-29 13:07:08 -0700,jbrockmendel,False,TST: add match argument to io assert_produces_warning calls (#67273)
pandas,3c04b186267132a9900d9e2e81bfaa7a4db439c6,2026-08-29 13:07:33 -0700,jbrockmendel,False,TST: add match argument to remaining assert_produces_warning calls (#67274)
pandas,75f24bb2304b12cb64c16b67fcfde192a71bc629,2026-08-29 13:07:51 -0700,jbrockmendel,False,TST: add match argument to deprecation-decorator assert_produces_warning calls (#67271)
pandas,5fef3b9e11eb857d6e4f49e1de1cbab7c7775e10,2026-08-29 15:01:14 -0700,jbrockmendel,False,CLN: remove assert_matching helper in MultiIndex get/set tests (GH#19105) (#67277)
pandas,275fab9c19b9550318efcf2bb1e9b3d94d6a0d63,2026-08-29 15:52:16 -0700,jbrockmendel,False,TST: enforce that assert_produces_warning checks the warning message (#67275)
pandas,6031f46012995568a1501a95662d3b2af92b59b3,2026-08-29 17:16:23 -0700,jbrockmendel,False,BUG: read_csv c engine buffer overflow on short rows (GH#66657) (#67272)
pandas,745e5a4d66d3e8db4db4202497fc4871f8d49ee9,2026-08-30 11:09:09 -0700,jbrockmendel,False,TST: DataFrame operations with ExtensionArrays (GH#28506) (#67315)
pandas,3aaf65e0fdd1f12b1d3efb3e278908d2f4ae44b3,2026-08-30 12:36:05 -0700,jbrockmendel,False,BUG: display.max_colwidth below 4 silently ignored (GH#16097) (#67343)
pandas,70b3c6e244346eba889a2bdea97830a42246b3e1,2026-08-30 12:56:30 -0700,jbrockmendel,False,TST: skip the iceberg tests when their data file is absent (#67293)
pandas,4dfc8c7dfbe477ec3c50b6088e0ba34018f9fec4,2026-08-30 13:43:51 -0700,jbrockmendel,False,CLN: Remove dead code left by the builtin/NumPy alias enforcement (#67278)
pandas,3a0c69b9986fd83e208ad69dc7f6138801dd9f41,2026-08-31 08:17:46 -0700,jbrockmendel,False,TST: require expected_warning and match in assert_produces_warning (#67513)
pandas,7710c0834ff59e15fe4005e534bc6572eae07de6,2026-08-31 09:22:16 -0700,jbrockmendel,False,BUG: arithmetic on length-zero ExtensionArrays (GH#40624) (#67291)
pandas,5963e96072151df86350e70e7f4154cfb9f3bb4f,2026-08-31 10:01:13 -0700,jbrockmendel,False,BUG: to_clipboard Qt backend leaked the process locale (GH#44625) (#67471)
pandas,f4ba79eacff2715f285fecf1acd2b53534d46c90,2026-08-31 13:52:24 -0700,jbrockmendel,False,BUG: DatetimeIndex.tz_localize dropping freq for calendar offsets (GH#36575) (#67037)
pandas,b18bbeec78325cb83ac332e26c9b4497eb234649,2026-08-31 14:55:48 -0500,Mike Ma,False,BUG: Normalize MaskedArray input to ndarray after construction (#65495)
pandas,2192571f4250bc8b47f553588a40a3b33bf23221,2026-08-31 18:52:22 -0700,jbrockmendel,False,CI: check for current-time values in tests (GH#44341) (#67034)
pandas,0134e1adbddf4ccbc80290a1d6b834a20fe5e58b,2026-08-31 18:53:25 -0700,jbrockmendel,False,REF: replace offsets _apply/ApplyTypeError with standard type dispatch (GH#36590) (#67028)
pandas,0faec4897f0ed955875767ee7345255ff5de80ff,2026-09-01 02:53:59 +0530,Shashwat Agrawal,False,BUG: precise_xstrtod no longer loses digits for leading-zero numbers (#66201)
pandas,6102c724577a7d8bd5cbbbb562ee92641e2c7784,2026-09-01 03:12:18 -0700,jbrockmendel,False,TST: reach the pandas namespace through pd in tests (#67276)
pandas,62ff685c48d42abcd5e004312658e49b785e1231,2026-09-01 09:27:47 -0700,jbrockmendel,False,CI: Fail when a test-gating dependency is installed nowhere (#67294)
pandas,334069f81358556b533037de14569e96d411333e,2026-09-01 12:33:35 -0700,jbrockmendel,False,TST: fix undefined names in tests after pandas-namespace conversion (#67760)
pandas,80d2663b37792511e1f9a5531065d723efb79a3f,2026-09-02 14:41:33 -0700,jbrockmendel,False,DOC: clarify that rollforward/rollback are no-ops on valid offset dates (GH#42813) (#67927)
pandas,5a7db3eadb35db6b80c439f41346f63c6b001c71,2026-09-02 18:18:27 -0700,jbrockmendel,False,TST: remove redundant length-zero string test (GH#40624) (#67824)
pandas,5c91b22f0a2e85e835fef2bd715d416517c8245a,2026-09-02 18:18:44 -0700,jbrockmendel,False,DOC: freeze old whatsnew notes (GH#6856) (#67290)
pandas,dce45b0429a174dcf4df2809fbb37196a3663b53,2026-09-03 11:11:24 -0700,jbrockmendel,False,BUG: parse_iso_8601_datetime read an indeterminate pointer on a negative length (#67933)
pandas,a529ea9af15cfb465c7ffd9e59ce4e1758df4167,2026-09-03 11:17:02 -0700,jbrockmendel,False,ENH: name the offending intervals when left > right (GH#66807) (#67944)
pandas,ef96a24c636510b75bb78537dbc59ca0311028e7,2026-09-03 11:18:01 -0700,jbrockmendel,False,BUG: assert_series_equal wrong with check_category_order=False and NAs (GH#62008) (#67723)
pandas,b32d372f555912dae6d829ed1281e5e51484c42a,2026-09-03 11:27:17 -0700,jbrockmendel,False,BUG: Interval.overlaps mishandles empty intervals (GH#26893) (#67945)
pandas,ebcf0ed7e40c430a85bbb9d2d77dab45b51d10c8,2026-09-03 12:05:52 -0700,jbrockmendel,False,DEPR: actionable message for .assign MultiIndex expansion (GH#17024) (#67013)
pandas,50aa529d31ffdc594632bc34af9de6ed58d7d0a2,2026-09-03 15:12:44 -0700,jbrockmendel,False,TST: fix NameError in test_setitem MultiIndex assign tests (#67966)
pandas,3d77ec9e1195403a57e39ddf8c12f9cc69a84da3,2026-09-03 15:14:20 -0700,jbrockmendel,False,BUG: to_json leaked the dtype of object-dtype numpy.datetime64 values (#67930)
pandas,aba058b50375697129818f283558dd303b4cf079,2026-09-03 17:34:06 -0700,jbrockmendel,False,BUG: read_csv ignored an allocation failure when building the skiprows set (#67932)
pandas,2c509ccab06d871596a189df4ee7f7a941d29d2d,2026-09-03 18:40:51 -0700,jbrockmendel,False,BUG: select_dtypes byteorder and unit-multiple dt64/td64 specs (GH#40234) (#67973)
pandas,9c508d2bc003bb325078e571d485c5dcd2574d61,2026-09-03 20:16:42 -0700,jbrockmendel,False,BUG: read_stata decoded far-out dates to silently wrong values (GH#36096) (#67980)
pandas,11a75a90bc26a970803f505fd1377ed517979ffd,2026-09-04 08:10:57 -0700,jbrockmendel,False,BUG: object-dtype reductions silently converting non-numbers (GH#34671) (#66909)
pandas,c78af25971ce939a9b9f2bddc82fadd512b2209b,2026-09-04 08:19:18 -0700,jbrockmendel,False,DOC: fix stale Excel IO guide text and inconsistent GH#62423 deprecation wording (#67998)
